order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
1854,376,764,99,630.46,6479.52,2022-02-09,621 Dorton Point,Apple Pay,delivered
1855,313,708,66,407.8,703.56,2022-04-27,58 Northwestern Crossing,PayPal,delivered
1856,292,410,25,343.05,8894.43,2022-11-28,340 Milwaukee Lane,Apple Pay,delivered
1857,49,276,97,778.99,385.56,2021-06-08,5 Surrey Place,Apple Pay,delivered
1858,156,629,2,989.71,7772.4,2020-03-28,39 Tomscot Terrace,credit card,shipped
1859,718,352,30,750.69,8158.58,2021-10-15,5172 Morning Way,Apple Pay,delivered
1860,517,943,54,339.7,848.25,2022-01-28,26 Johnson Point,credit card,delivered
1861,124,974,71,267.59,4506.88,2020-04-13,9 Straubel Point,credit card,processing
1862,406,768,2,510.66,9778.86,2022-06-27,75140 Springs Court,PayPal,pending
1863,661,119,37,779.05,7764.3,2021-05-20,60232 Ohio Lane,credit card,processing
1864,635,907,94,770.4,9617.58,2021-12-25,81 Vidon Parkway,credit card,shipped
1865,364,20,65,277.88,5788.68,2020-06-04,90 Debs Hill,PayPal,delivered
1866,417,721,79,984.01,6471.99,2022-08-12,1 Stephen Center,credit card,pending
1867,825,317,66,298.51,22.28,2021-06-09,09 Dunning Pass,credit card,pending
1868,965,788,24,798.72,9444.79,2020-05-25,2 Pearson Plaza,credit card,processing
1869,656,303,62,662.02,7373.28,2021-07-16,2 Everett Lane,credit card,pending
1870,451,512,68,334.71,8994.22,2022-04-12,9763 Anhalt Center,PayPal,processing
1871,889,606,5,920.36,5756.84,2022-08-11,80 Marcy Circle,PayPal,shipped
1872,479,324,84,680.53,2637.59,2020-05-04,9 Manitowish Plaza,credit card,shipped
1873,553,754,10,826.94,5624.45,2020-02-11,2 1st Point,credit card,delivered
1874,338,240,81,938.31,1854.54,2022-06-21,21555 Maywood Parkway,PayPal,shipped
1875,883,381,97,852.0,8218.19,2020-12-01,7390 Parkside Place,credit card,pending
1876,760,684,16,491.79,8072.9,2022-07-06,6 Mosinee Trail,credit card,shipped
1877,968,883,61,598.57,6376.76,2020-11-24,8 Dahle Lane,PayPal,processing
1878,31,743,32,207.77,1704.39,2020-11-08,7053 Lotheville Court,credit card,pending
1879,941,53,71,643.81,1403.76,2021-10-10,200 Sloan Hill,PayPal,shipped
1880,476,731,30,570.84,6324.1,2020-03-21,13 Glendale Court,PayPal,pending
1881,759,747,45,856.61,7243.53,2022-03-07,78 Judy Park,Apple Pay,delivered
1882,301,234,63,839.32,2674.91,2020-12-21,1 Monument Place,credit card,delivered
1883,805,510,97,563.73,9842.99,2022-06-21,701 Meadow Vale Road,credit card,pending
1884,335,395,59,822.32,9145.59,2022-03-31,58 Granby Alley,PayPal,delivered
1885,611,248,71,542.18,1476.39,2022-04-05,24 Bluejay Court,PayPal,delivered
1886,45,855,73,458.41,3712.95,2020-04-04,89 Bunting Park,Apple Pay,shipped
1887,202,325,27,806.35,2714.45,2020-09-09,4 Hanson Street,credit card,shipped
1888,860,804,97,407.7,5653.6,2022-06-22,9313 Knutson Parkway,credit card,delivered
1889,455,698,2,684.76,1622.43,2021-07-16,01979 Logan Junction,Apple Pay,shipped
1890,260,779,25,668.46,9279.45,2020-04-11,6 Rowland Park,Apple Pay,shipped
1891,784,271,73,414.22,4228.51,2020-07-05,5495 Daystar Parkway,PayPal,processing
1892,862,228,86,669.0,713.0,2021-04-17,3 Tomscot Trail,PayPal,processing
1893,237,380,70,713.0,2804.52,2021-12-24,197 Summit Way,credit card,shipped
1894,904,286,20,257.02,3817.74,2022-01-18,49238 Caliangt Lane,Apple Pay,processing
1895,339,336,63,631.2,5230.4,2022-11-26,6 Kingsford Parkway,credit card,delivered
1896,871,260,65,525.25,9106.27,2021-12-15,2 Donald Hill,credit card,shipped
1897,510,626,32,634.65,7673.23,2020-02-08,30746 Helena Trail,Apple Pay,delivered
1898,945,786,15,591.69,5992.59,2021-06-01,118 Muir Court,PayPal,shipped
1899,858,112,66,767.28,6643.7,2020-08-05,5 Oxford Court,credit card,pending
1900,402,790,56,862.36,1248.2,2020-08-26,42551 Weeping Birch Park,PayPal,pending
1901,144,891,13,416.9,6323.13,2022-11-14,8 Gateway Terrace,Apple Pay,delivered
1902,985,991,23,631.98,2327.86,2020-09-19,048 Cody Point,Apple Pay,delivered
1903,412,141,24,287.06,8260.05,2020-03-21,993 Derek Place,PayPal,delivered
1904,34,815,40,257.34,742.78,2020-12-10,5 Shoshone Alley,credit card,pending
1905,918,435,35,591.33,8485.44,2021-09-22,6708 Forest Dale Drive,Apple Pay,delivered
1906,278,151,97,501.82,2596.01,2020-02-05,2534 Boyd Trail,credit card,shipped
1907,346,399,85,456.09,9230.17,2021-02-18,52679 Crowley Terrace,PayPal,processing
1908,276,876,66,458.51,7356.85,2021-01-28,29 Bultman Way,credit card,pending
1909,273,864,89,733.62,8134.92,2022-03-16,7250 Huxley Lane,Apple Pay,shipped
1910,391,980,73,983.39,2794.22,2021-04-12,769 Northland Terrace,PayPal,delivered
1911,325,106,70,307.29,1237.59,2022-04-01,60 Dottie Point,PayPal,delivered
1912,797,820,38,451.41,303.98,2022-11-16,607 Carey Pass,credit card,processing
1913,903,357,36,567.61,4980.57,2021-11-20,881 Lake View Crossing,Apple Pay,processing
1914,781,662,4,612.19,5146.36,2020-05-03,262 Grover Place,Apple Pay,shipped
1915,710,700,71,292.23,7155.73,2021-01-16,95 Rieder Avenue,Apple Pay,pending
1916,608,147,87,158.93,2865.52,2020-10-12,352 Mcguire Way,Apple Pay,shipped
1917,744,726,78,195.38,2051.16,2022-09-10,690 Hollow Ridge Plaza,PayPal,pending
1918,969,454,27,524.88,9171.75,2022-11-14,2253 Boyd Place,PayPal,processing
1919,201,934,63,617.64,9738.33,2021-04-26,5 Surrey Lane,Apple Pay,delivered
1920,864,528,99,911.92,9174.9,2020-08-26,8 Kipling Drive,Apple Pay,pending
1921,727,946,95,657.95,4835.85,2021-01-28,78395 Sauthoff Park,PayPal,processing
1922,921,530,77,829.08,9825.74,2020-12-26,8 Lake View Plaza,Apple Pay,processing
1923,845,615,50,6.11,8942.29,2022-06-25,9752 Mendota Circle,Apple Pay,processing
1924,829,473,38,919.56,4096.21,2020-04-11,50182 Amoth Parkway,Apple Pay,processing
1925,562,430,94,283.71,5601.85,2020-07-26,977 Roxbury Park,Apple Pay,delivered
1926,843,344,5,309.46,8556.09,2022-10-24,8693 Twin Pines Circle,credit card,delivered
1927,322,865,60,599.07,6015.61,2020-01-17,9871 Harper Lane,Apple Pay,delivered
1928,27,799,64,855.1,3185.13,2022-11-06,6355 Ridgeway Center,credit card,delivered
1929,515,143,44,371.22,2069.43,2022-01-12,5533 Doe Crossing Crossing,credit card,delivered
1930,160,609,62,264.56,3765.2,2020-03-12,442 Melvin Trail,PayPal,shipped
1931,363,836,10,405.73,6970.11,2021-04-07,6668 Mariners Cove Crossing,Apple Pay,delivered
1932,577,181,26,326.83,5508.82,2022-12-24,83303 Ramsey Center,PayPal,pending
1933,431,643,53,824.92,5397.18,2021-07-12,217 Katie Circle,credit card,processing
1934,576,65,84,641.38,9716.06,2022-03-22,55 Corry Parkway,credit card,delivered
1935,586,914,57,284.27,1406.34,2022-09-09,72217 Artisan Way,credit card,processing
1936,297,315,65,927.56,3293.22,2021-07-05,13203 Luster Way,credit card,processing
1937,898,203,65,825.49,3880.12,2020-11-15,221 Messerschmidt Plaza,PayPal,pending
1938,896,848,94,703.86,46.0,2021-09-05,559 Annamark Circle,Apple Pay,pending
1939,715,205,64,272.55,8166.61,2021-12-04,0008 Charing Cross Alley,credit card,shipped
1940,588,285,84,980.24,5256.58,2022-05-17,133 Sage Street,credit card,pending
1941,374,960,90,937.24,1928.51,2021-06-26,88776 Clove Street,Apple Pay,pending
1942,949,555,29,376.41,5319.13,2022-03-11,76 Harper Alley,Apple Pay,delivered
1943,890,128,16,682.15,8583.51,2020-03-27,9823 Autumn Leaf Avenue,PayPal,shipped
1944,85,930,47,687.16,6924.62,2020-12-02,2110 Bartelt Place,Apple Pay,pending
1945,783,156,77,436.82,5102.58,2020-02-02,7 Derek Junction,PayPal,shipped
1946,564,867,58,436.59,3182.27,2022-08-04,33 Sachtjen Drive,credit card,pending
1947,668,833,79,393.81,9441.99,2021-04-02,97722 Marquette Street,Apple Pay,delivered
1948,952,246,47,93.41,2770.51,2021-08-17,83066 Chinook Road,Apple Pay,processing
1949,605,810,64,712.1,9318.66,2021-06-09,0480 2nd Terrace,Apple Pay,delivered
1950,138,641,62,587.25,1427.33,2021-05-17,88857 Hansons Lane,PayPal,delivered
1951,70,856,31,19.32,6239.07,2021-11-18,09369 Morrow Terrace,Apple Pay,pending
1952,579,311,75,973.94,2632.42,2021-11-23,96 Monument Plaza,Apple Pay,shipped
1953,826,771,3,679.97,9154.09,2021-12-23,88272 Rutledge Junction,credit card,delivered
1954,392,521,75,208.53,6018.48,2020-05-25,879 Towne Road,Apple Pay,shipped
1955,242,608,25,701.02,194.21,2021-09-27,96 Waywood Pass,credit card,processing
1956,110,593,100,124.99,1987.78,2020-10-19,4 Oakridge Pass,credit card,processing
1957,366,891,88,322.28,4908.05,2021-01-08,4 Macpherson Pass,PayPal,shipped
1958,826,121,5,34.3,6152.05,2022-01-07,24 Oak Valley Avenue,credit card,delivered
1959,621,972,24,146.89,892.83,2020-07-29,3 Clarendon Hill,PayPal,processing
1960,374,355,81,371.51,3834.11,2020-09-13,06 Birchwood Hill,credit card,delivered
1961,620,315,32,497.45,6266.84,2022-10-08,36 Melvin Park,Apple Pay,shipped
1962,291,501,76,774.8,5408.32,2021-07-25,328 Vahlen Junction,credit card,shipped
1963,57,543,8,149.9,3138.75,2020-11-16,1746 Graedel Crossing,Apple Pay,delivered
1964,884,133,92,916.59,8300.68,2021-04-22,5 Prairieview Junction,PayPal,pending
1965,399,765,82,131.21,8203.78,2022-12-19,0 Linden Point,PayPal,processing
1966,799,417,86,255.94,4384.25,2020-02-15,8965 Spaight Park,PayPal,delivered
1967,735,954,93,652.81,6302.85,2020-02-26,45 Farmco Junction,credit card,pending
1968,659,812,30,490.1,1041.72,2021-08-16,0061 Kedzie Court,Apple Pay,processing
1969,91,361,43,387.68,6095.57,2022-06-20,21 Grayhawk Alley,credit card,processing
1970,947,896,94,300.65,6415.84,2021-05-18,86119 Melody Street,Apple Pay,shipped
1971,278,771,41,553.75,9759.72,2022-09-27,3 Kingsford Court,credit card,pending
1972,455,351,45,227.72,4700.22,2022-05-03,8044 Gateway Center,Apple Pay,delivered
1973,653,976,71,424.76,269.32,2020-10-07,27 Redwing Alley,credit card,shipped
1974,702,466,89,786.6,6167.65,2021-06-25,68679 Linden Place,Apple Pay,pending
1975,787,505,88,303.73,2340.47,2021-06-09,05 High Crossing Place,credit card,pending
1976,965,363,43,329.9,1220.72,2022-09-19,0872 Manitowish Court,Apple Pay,pending
1977,941,806,77,885.04,5982.85,2021-10-20,58472 Commercial Pass,Apple Pay,delivered
1978,595,967,84,386.47,1734.1,2020-03-16,99 Continental Alley,credit card,delivered
1979,67,323,27,689.37,3961.1,2022-06-18,5 Sugar Drive,Apple Pay,pending
1980,757,210,47,957.36,8694.43,2022-01-18,50 Red Cloud Terrace,Apple Pay,delivered
1981,650,788,82,665.18,3938.41,2022-03-31,982 Kings Crossing,PayPal,delivered
1982,996,186,3,183.25,8619.49,2022-12-19,166 Porter Terrace,PayPal,delivered
1983,708,989,94,363.05,1957.67,2021-10-01,0 Larry Avenue,credit card,pending
1984,901,777,99,710.77,8093.84,2021-11-03,306 Thierer Street,credit card,processing
1985,68,667,94,138.49,2427.63,2020-04-15,45 Westerfield Alley,Apple Pay,pending
1986,569,676,35,37.03,6630.96,2021-01-13,76707 Little Fleur Hill,PayPal,delivered
1987,550,769,85,729.26,2788.73,2021-08-31,2146 Toban Plaza,Apple Pay,processing
1988,611,813,1,502.4,558.31,2020-02-22,856 Granby Court,Apple Pay,pending
1989,854,156,41,518.59,7820.18,2020-01-11,4 Blackbird Hill,Apple Pay,shipped
1990,103,789,18,113.32,9307.14,2021-02-03,772 Killdeer Point,credit card,delivered
1991,383,491,55,712.39,5551.73,2020-05-04,051 Bobwhite Road,credit card,delivered
1992,442,428,68,220.77,2147.34,2021-05-29,573 Bashford Trail,PayPal,pending
1993,679,213,99,664.39,8672.97,2022-02-13,4 Mitchell Plaza,credit card,delivered
1994,995,792,45,483.44,8510.64,2022-10-23,7279 Birchwood Terrace,credit card,delivered
1995,959,925,59,150.32,2487.26,2021-07-30,65219 Village Green Street,credit card,shipped
1996,940,154,82,374.88,9270.16,2020-08-14,53 Amoth Parkway,PayPal,delivered
1997,118,924,38,395.38,7399.45,2020-03-24,99639 Mifflin Place,PayPal,delivered
1998,26,199,91,951.46,7290.11,2021-03-31,62 Drewry Avenue,PayPal,pending
1999,788,394,6,875.44,5061.11,2022-01-04,00 Darwin Park,credit card,pending
2000,237,309,54,626.81,9853.84,2020-11-07,51422 Maple Wood Hill,credit card,shipped
2001,923,494,43,569.0,5909.84,2022-10-17,94 Sachs Circle,Apple Pay,delivered
2002,681,727,89,432.77,4317.38,2021-09-15,79766 North Way,credit card,processing
2003,92,752,89,813.0,7783.0,2021-12-02,8 Cottonwood Junction,PayPal,shipped
2004,462,987,83,438.39,5604.99,2022-04-09,943 Upham Junction,PayPal,shipped
2005,671,893,70,515.15,9612.26,2022-09-13,021 Delladonna Trail,credit card,delivered
2006,918,105,94,275.76,6426.0,2022-09-22,57989 Scott Trail,credit card,shipped
2007,720,434,92,991.05,941.1,2022-09-22,368 Summerview Drive,credit card,pending
2008,662,146,1,255.92,6643.42,2020-02-13,4 Manufacturers Crossing,PayPal,pending
2009,149,820,32,426.11,7382.27,2021-06-11,54797 Lukken Pass,credit card,processing
2010,428,134,21,151.42,1685.28,2022-03-10,1351 Kensington Park,Apple Pay,shipped
2011,783,716,45,576.16,5591.48,2021-12-19,5 Bunker Hill Drive,credit card,delivered
2012,240,515,3,0.66,5723.41,2021-07-09,04584 8th Road,Apple Pay,pending
2013,851,477,95,886.04,908.99,2022-11-23,99 Arapahoe Court,PayPal,shipped
2014,379,414,39,206.13,7911.12,2021-09-23,0103 Barby Street,Apple Pay,shipped
2015,450,614,40,474.09,5760.12,2020-07-10,412 Hoepker Hill,PayPal,pending
2016,916,579,4,327.75,8695.85,2021-05-28,0 Fisk Circle,Apple Pay,pending
2017,810,969,73,629.82,154.26,2022-08-13,52886 Hansons Park,Apple Pay,delivered
2018,412,802,54,471.31,7435.49,2020-11-01,92 Charing Cross Pass,PayPal,shipped
2019,393,250,73,758.58,6479.63,2022-09-21,967 Clyde Gallagher Way,PayPal,pending
2020,366,913,54,775.84,4569.53,2021-05-25,74158 Leroy Circle,credit card,pending
2021,979,71,58,297.73,3121.4,2021-10-26,296 Waxwing Alley,credit card,processing
2022,811,152,4,131.43,2370.7,2022-07-07,70 Delaware Pass,credit card,processing
2023,825,211,55,608.04,452.64,2020-11-01,2 David Court,PayPal,pending
2024,157,540,33,443.18,3254.0,2020-11-19,36509 Fisk Alley,PayPal,processing
2025,628,120,77,908.16,7498.78,2022-01-11,25 Mendota Trail,PayPal,shipped
2026,559,266,12,295.65,8215.35,2022-06-29,14 Susan Hill,credit card,pending
2027,132,991,2,992.1,2901.21,2022-10-10,07437 Cherokee Way,Apple Pay,shipped
2028,964,399,71,974.16,8908.04,2021-07-04,07573 Grasskamp Avenue,PayPal,processing
2029,211,131,93,496.97,9768.06,2022-02-14,4810 Delaware Drive,Apple Pay,shipped
2030,775,720,35,990.92,337.84,2021-12-05,574 Meadow Vale Lane,credit card,processing
2031,190,622,1,786.93,4398.19,2022-08-15,11 Stephen Crossing,Apple Pay,pending
2032,231,980,18,277.33,3624.32,2021-06-05,658 Claremont Park,Apple Pay,pending
2033,93,54,19,35.73,4614.96,2020-03-23,5272 Tony Drive,credit card,pending
2034,512,393,94,549.75,6786.4,2020-09-23,138 Schiller Pass,PayPal,pending
2035,535,90,45,577.91,912.86,2020-04-02,5173 Service Terrace,Apple Pay,processing
2036,583,749,34,959.69,220.49,2021-03-17,05 Bobwhite Drive,PayPal,shipped
2037,688,511,67,694.65,1069.24,2020-07-22,98838 Jay Junction,credit card,delivered
2038,766,138,37,221.77,8678.07,2020-03-04,6787 Dixon Plaza,PayPal,processing
2039,287,714,87,725.69,8939.13,2022-11-10,72062 Independence Point,PayPal,delivered
2040,610,636,48,538.22,4106.36,2022-11-29,01091 Summer Ridge Parkway,credit card,delivered
2041,395,326,64,955.1,2174.07,2020-08-31,48 Prairieview Hill,PayPal,delivered
2042,809,874,17,240.38,7078.33,2021-11-23,14947 Prentice Center,credit card,shipped
2043,792,920,1,744.89,6527.27,2021-09-23,6339 Grasskamp Hill,PayPal,pending
2044,558,67,75,417.39,4085.76,2020-12-20,5 Fulton Way,credit card,delivered
2045,162,871,69,918.69,223.4,2022-05-22,35531 Bunker Hill Place,Apple Pay,delivered
2046,724,759,53,49.57,2862.5,2021-09-09,0747 Bluestem Plaza,PayPal,delivered
2047,797,811,44,227.99,1892.43,2022-01-10,7190 Golf Course Alley,Apple Pay,processing
2048,526,966,51,771.95,4085.78,2022-06-21,4 Harbort Crossing,credit card,processing
2049,432,644,25,476.53,5398.99,2021-04-21,51427 Hansons Circle,Apple Pay,pending
2050,849,276,46,307.74,6383.74,2022-04-05,2529 Monument Junction,Apple Pay,pending
2051,791,431,54,415.85,5101.56,2020-04-27,39 Toban Trail,credit card,processing
2052,968,368,28,288.57,7850.02,2021-11-02,0583 Meadow Ridge Pass,credit card,shipped
2053,264,711,91,150.86,5029.95,2021-06-10,29423 Melody Circle,Apple Pay,pending
2054,170,155,81,402.21,6895.15,2022-11-28,673 Sherman Street,Apple Pay,pending
2055,58,418,77,40.92,6664.53,2020-06-11,487 Veith Road,credit card,pending
2056,362,519,81,144.26,6424.74,2021-04-08,20 Nobel Parkway,Apple Pay,shipped
2057,802,829,65,11.08,5526.38,2021-11-16,4108 Sycamore Center,Apple Pay,delivered
2058,829,762,73,677.26,6169.31,2020-01-09,7762 Burning Wood Alley,credit card,shipped
2059,19,314,44,597.94,6043.96,2020-01-09,1237 Birchwood Way,PayPal,pending
2060,737,953,4,831.71,1994.43,2021-10-18,1 Bayside Park,credit card,pending
2061,363,122,62,468.13,2833.75,2021-06-27,4 Tennessee Alley,Apple Pay,pending
2062,361,796,100,941.72,6578.68,2021-05-30,3024 Ramsey Lane,Apple Pay,pending
2063,689,86,28,245.25,1045.49,2022-08-22,3 Bay Street,PayPal,shipped
2064,778,33,10,791.63,4755.95,2021-05-22,7315 Merry Place,PayPal,processing
2065,980,147,96,192.97,9245.58,2021-03-08,8734 Bay Crossing,Apple Pay,processing
2066,676,876,91,331.75,4696.15,2021-01-20,86001 Ohio Trail,credit card,delivered
2067,878,452,2,710.3,9677.89,2021-09-22,26504 Corscot Drive,Apple Pay,processing
2068,457,894,99,19.43,6771.27,2021-11-16,4084 Tomscot Pass,Apple Pay,processing
2069,781,526,17,955.95,8512.38,2022-12-12,64 Northview Pass,Apple Pay,delivered
2070,885,741,65,734.02,3452.22,2020-06-12,79 7th Point,Apple Pay,shipped
2071,818,990,90,95.42,6391.15,2022-02-01,32 Basil Point,credit card,processing
2072,987,174,66,355.29,555.24,2022-10-01,5 Burning Wood Plaza,credit card,shipped
2073,554,612,46,721.11,7970.5,2020-10-31,64840 Fieldstone Park,Apple Pay,processing
2074,402,232,72,914.25,8135.66,2020-06-20,459 Fair Oaks Pass,PayPal,shipped
2075,993,558,19,440.91,7612.58,2021-01-26,66204 Northridge Drive,credit card,pending
2076,456,881,68,464.58,1786.52,2022-08-03,927 Tennessee Park,credit card,delivered
2077,510,696,75,359.6,7439.32,2020-02-13,353 Hooker Junction,Apple Pay,processing
2078,966,488,2,857.22,6146.27,2022-07-08,2 Shasta Alley,PayPal,processing
2079,984,742,47,250.53,5841.91,2020-01-02,19270 Clove Crossing,PayPal,shipped
2080,633,621,66,954.3,9689.82,2020-06-19,97731 Corry Place,credit card,delivered
2081,268,335,67,416.79,3500.76,2020-08-08,7775 Eastlawn Circle,Apple Pay,processing
2082,577,596,78,694.13,4156.56,2021-07-03,55518 Dawn Street,credit card,processing
2083,852,436,63,923.71,649.89,2022-10-07,4575 7th Way,PayPal,delivered
2084,938,119,61,55.4,9068.37,2020-12-23,4872 Pankratz Point,credit card,processing
2085,195,1000,69,410.92,2381.62,2021-05-18,5 Monica Center,Apple Pay,delivered
2086,423,849,88,422.3,9628.88,2022-02-07,2443 Warbler Road,Apple Pay,shipped
2087,331,68,55,775.99,3704.26,2021-05-20,8438 Moland Circle,Apple Pay,pending
2088,438,863,41,730.74,2747.82,2021-02-17,8842 Norway Maple Court,PayPal,delivered
2089,413,350,39,770.54,5970.22,2020-06-11,1066 Bay Place,credit card,pending
2090,988,264,84,837.97,4004.21,2020-04-24,0151 Forest Terrace,credit card,processing
2091,332,87,89,431.17,4734.24,2021-11-26,885 Harper Drive,PayPal,processing
2092,98,784,38,190.73,154.71,2021-09-09,74393 Bonner Alley,PayPal,pending
2093,876,718,87,511.64,3953.33,2020-09-13,638 Petterle Drive,Apple Pay,pending
2094,403,180,87,906.12,354.67,2021-03-09,8662 North Place,Apple Pay,delivered
2095,434,437,57,463.92,686.8,2020-11-15,86 Messerschmidt Crossing,Apple Pay,delivered
2096,745,928,71,190.32,7009.39,2021-09-25,1091 Kingsford Hill,PayPal,delivered
2097,407,817,69,32.27,4582.43,2021-10-24,4 Corben Crossing,Apple Pay,delivered
2098,511,459,67,560.49,9471.85,2020-11-17,9625 Dakota Trail,PayPal,delivered
2099,110,360,46,857.28,1668.89,2021-07-08,5287 Forest Run Park,PayPal,processing
2100,548,901,3,230.73,5172.97,2020-03-14,964 Hanson Drive,credit card,shipped
2101,609,18,6,89.58,6130.63,2022-05-31,1 Eagle Crest Circle,PayPal,delivered
2102,114,692,80,968.91,6121.15,2021-07-18,7 Donald Point,PayPal,delivered
2103,994,616,72,345.67,1410.56,2021-03-08,1 Helena Hill,PayPal,pending
2104,573,479,71,967.43,5723.73,2021-07-27,6898 Blue Bill Park Terrace,credit card,shipped
2105,337,591,53,548.79,7972.75,2022-07-02,1802 Jackson Court,Apple Pay,delivered
2106,107,568,61,587.7,2100.28,2020-08-24,0910 Banding Road,PayPal,pending
2107,255,723,99,343.49,4660.73,2022-12-09,6639 Eagle Crest Alley,PayPal,pending
2108,187,520,48,530.45,8196.24,2022-07-07,634 Mallard Avenue,credit card,delivered
2109,431,261,34,45.19,6154.97,2022-05-04,9461 Golf View Hill,credit card,shipped
2110,889,964,62,962.46,1710.34,2022-10-02,30773 Hansons Hill,credit card,processing
